0.2,8.8828,2.1844,0,-1.92,-0.96,1
3.2,8.8395,2.154,0,-1.72,-0.92,1
6.2,9.6915,2.4236,0,-2.44,0.16,1
9.2,9.9565,2.2989,0,-2.52,0.16,1
12.2,9.9854,2.112,-4.4409e-16,-3.92,1.3878e-17,1
15.2,10.164,1.9166,-4.4409e-16,-2.92,0.04,1
18.2,10.09,1.9401,0,-2.92,0.04,1
21.2,10.09,1.9401,0,-2.92,-0.08,1
24.2,9.9431,1.9008,0,-2.6,0.24,1
27.2,9.254,1.4422,0,-2.68,-0.04,1
30.2,9.36,1.2914,0,-2.96,-0.04,1
33.2,9.394,1.1576,0,-3,-0.48,1
36.2,9.6014,1.4582,0,-2.84,0.12,1
39.2,9.5388,1.1659,0,-3,-0.24,1
42.2,9.4966,1.1886,-4.4409e-16,-3.12,0.12,1
45.2,9.5176,1.0736,4.4409e-16,-3,0.2,1
48.2,9.5904,0.92732,0,-4.2,-0.64,1
51.2,10.372,1.5693,4.4409e-16,-5.24,0.6,1
54.2,10.843,2.973,0,-4.48,0.36,1
57.2,10.147,3.9274,-4.4409e-16,-3.04,0.12,1
60.2,10.079,3.837,0,-2.92,0.48,1
63.2,10.105,3.9478,-4.4409e-16,-3.36,-0.52,1
66.2,10.126,3.9528,4.4409e-16,-3.16,-0.24,1
69.2,10.267,3.2282,0,-1.28,0.12,1
72.2,11.102,2.1174,0,-1.32,0.36,1
75.2,10.862,1.1235,0,-2.64,-0.32,1
78.2,10.198,0.97571,0,-3.44,0.16,1
81.2,9.6265,0.90551,0,-3.84,0.2,1
84.2,9.6772,1.0484,0,-3.92,0.56,1
87.2,9.6772,1.0484,0,-3.92,0.56,1
90.2,9.6772,1.0484,0,-3.92,0.56,1
93.2,9.1639,1.0034,0,-3.32,-0.08,1
96.2,8.672,0.93981,0,-4.64,0.04,1
99.2,8.8845,0.74529,0,-4.64,0.04,1
102.2,8.9581,0.71458,0,-4.64,-0.12,1
105.2,8.9581,0.71458,0,-4.64,0.48,1
108.2,8.9581,0.71458,0,-4.64,0.32,1
111.2,8.6061,0.72698,0,-4.64,0.28,1
114.2,8.6969,0.80098,0,-4.68,1.249e-16,1
117.2,8.6969,0.80098,0,-4.68,-0.04,1
120.2,8.6969,0.80098,0,-4.68,0.12,1
123.2,8.6969,0.80098,0,-4.64,0.24,1
126.2,8.9185,0.87679,0,-4.64,0.04,1
129.2,9.2232,1.0291,-4.4409e-16,-4.32,1.04,1
132.2,9.5388,1.0617,0,-4,0.88,1
135.2,9.5365,0.87739,0,-4,0.08,1
138.2,9.6699,0.85745,0,-4.08,0.08,1
141.2,9.6371,0.86114,0,-4.04,0.08,1
144.2,9.6371,0.86114,0,-4.04,0.08,1
147.2,9.7779,0.99167,0,-4.04,0.08,1
150.2,9.8241,0.95556,0,-4,0.12,1
153.2,9.8241,0.95556,0,-4,0.12,1
156.2,9.8241,0.95556,0,-4,0.48,1
159.2,9.8241,0.95556,0,-4,0.48,1
162.2,9.8241,0.95556,0,-4,0.48,1
165.2,9.7967,0.80343,0,-3.96,0.48,1
168.2,9.7686,0.97144,0,-3.76,0.64,1
171.2,9.7329,0.95554,0,-3.76,-0.08,1
174.2,9.7329,0.95554,0,-3.76,-0.08,1
177.2,9.7329,0.95554,0,-3.76,-0.08,1
180.2,9.7034,0.95343,0,-3.76,0.36,1
183.2,9.7034,0.95343,0,-3.76,0.32,1
