0.2,12.192,2.1269,0,-2.4,0.32,1
3.2,12.192,2.1269,0,-2.4,0.44,1
6.2,12.192,2.1269,0,-2.4,0.44,1
9.2,12.192,2.1269,0,-2.4,0.44,1
12.2,11.834,2.2357,0,-1.8,0.44,1
15.2,12.133,2.1252,0,-1.8,0.2,1
18.2,12.133,2.1252,0,-1.8,0.2,1
21.2,11.935,2.2077,0,-2.72,0.76,1
24.2,11.578,2.0919,0,-2.36,0.48,1
27.2,11.578,2.0919,0,-2.68,0.36,1
30.2,11.578,2.0919,0,-2.76,-0.16,1
33.2,11.578,2.0919,0,-2.76,-0.16,1
36.2,11.578,2.0919,0,-2.76,0.6,1
39.2,11.565,2.1229,0,-2.84,0.64,1
42.2,12.012,2.2118,0,-0.72,-0.04,1
45.2,12.847,2.0101,0,-1.16,0.04,1
48.2,12.847,2.0101,0,-1.16,0.04,1
51.2,12.847,2.0101,0,-1.16,0.04,1
54.2,12.847,2.0101,0,-0.96,-0.12,1
57.2,12.847,2.0101,0,-0.96,-0.12,1
60.2,12.847,2.0101,0,-0.96,-0.12,1
63.2,12.868,1.7907,0,-1.88,0.84,1
66.2,12.845,1.7923,0,-2.16,0.84,1
69.2,12.845,1.7923,0,-2.32,4.1633e-17,1
72.2,12.845,1.7923,0,-2.32,0.84,1
75.2,12.845,1.7923,0,-2.32,0.84,1
78.2,12.845,1.7923,0,-2.16,0.84,1
81.2,12.845,1.7923,0,-2.16,0.84,1
84.2,12.845,1.7923,0,-2.16,0.84,1
87.2,12.845,1.7923,0,-2.16,0.84,1
90.2,12.845,1.7923,0,-2.16,0.84,1
93.2,12.845,1.7923,0,-2.16,0.84,1
96.2,12.87,1.9343,-4.4409e-16,-2.16,0.84,1
99.2,12.932,1.8319,0,-2.16,0.84,1
102.2,12.932,1.8319,0,-2.16,0.84,1
105.2,12.932,1.8319,0,-2.16,0.84,1
108.2,12.932,1.8319,0,-2.16,0.6,1
111.2,12.932,1.8319,0,-2.16,-0.16,1
114.2,12.932,1.8319,0,-2.16,-0.16,1
117.2,12.932,1.8319,0,-2.16,-0.16,1
120.2,13.115,2.014,0,-2.16,-0.08,1
123.2,13.019,1.8631,4.4409e-16,-2.16,0.6,1
126.2,13.019,1.8631,4.4409e-16,-2.4,-1.249e-16,1
129.2,13.019,1.8631,4.4409e-16,-2.4,-1.249e-16,1
132.2,13.019,1.8631,4.4409e-16,-2.4,-1.249e-16,1
135.2,13.047,2.0956,-4.4409e-16,-2.4,0.24,1
138.2,12.911,2.13,-4.4409e-16,-2.4,0.76,1
141.2,12.911,2.13,-4.4409e-16,-2.4,0.76,1
144.2,12.911,2.13,-4.4409e-16,-2.4,0.76,1
147.2,12.911,2.13,-4.4409e-16,-2.4,0.76,1
150.2,12.945,1.9333,4.4409e-16,-3,1.56,1
153.2,12.945,1.9333,4.4409e-16,-3,1.56,1
156.2,12.945,1.9333,4.4409e-16,-3,1.56,1
159.2,12.945,1.9333,4.4409e-16,-3,1.56,1
162.2,12.945,1.9333,4.4409e-16,-3,1.36,1
165.2,12.945,1.9333,4.4409e-16,-2.16,-6.08,1
168.2,12.874,2.2134,0,-2.64,-6.24,1
171.2,12.979,2.1758,0,-2.32,-6.4,1
174.2,12.99,2.1081,0,-2.36,-6.4,1
177.2,13.029,2.2053,0,-2.48,-6.76,1
180.2,12.989,2.2581,0,-1.92,-5.88,1
183.2,12.989,2.2581,0,-1.92,-5.88,1
186.2,12.989,2.2581,0,-1.92,-5.84,1
189.2,13.058,2.2068,0,-2.08,-5.84,1
192.2,13.062,2.2787,0,-2.44,-6.68,1
195.2,13.066,2.2566,0,-2.44,-6.68,1
198.2,13.145,2.4046,0,-1.48,-6.24,1
201.2,13.145,2.4046,0,-1.76,-7,1
204.2,13.343,2.1524,4.4409e-16,-1.8,-6.68,1
207.2,13.157,2.1277,0,-1.92,-6.6,1
210.2,13.322,2.3038,0,-2.28,-5.88,1
213.2,13.181,2.3888,0,-2.28,-6.32,1
216.2,13.238,2.2994,0,-2.2,-6.08,1
219.2,13.159,2.3293,0,-2.2,-6.08,1
222.2,13.223,2.2047,0,-2.2,-5.96,1
225.2,13.223,2.2047,0,-1.84,-6,1
228.2,13.223,2.2047,0,-2.04,-6.68,1
231.2,13.223,2.2047,0,-2.04,-5.88,1
234.2,13.297,2.1978,0,-2.44,-6.52,1
237.2,13.297,2.1978,0,-2.44,-6.52,1
240.2,13.297,2.1978,0,-1.96,-6.04,1
243.2,13.126,2.2217,-4.4409e-16,-2.32,-6.6,1
246.2,13.126,2.2217,-4.4409e-16,-2.32,-5.92,1
249.2,13.126,2.2217,-4.4409e-16,-2.28,-5.92,1
252.2,13.126,2.2217,-4.4409e-16,-2.44,-6.32,1
255.2,13.126,2.2217,-4.4409e-16,-2.44,-6.24,1
258.2,13.126,2.2217,-4.4409e-16,-2.44,-6.24,1
261.2,13.126,2.2217,-4.4409e-16,-2.44,-6.44,1
264.2,13.139,2.1262,0,-2.36,-6,1
