0.2,8.523,3.8668,0,-2.84,-12.8,0
3.2,8.523,3.8668,0,-2.84,-12.8,0
6.2,8.5048,4.2656,0,-2.84,-12.8,0
9.2,8.4642,4.119,0,-2.84,-12.8,1
12.2,8.4642,4.119,0,-2.84,-12.8,1
15.2,8.4642,4.119,0,-2.84,-12.8,1
18.2,8.5342,3.9684,0,-2.84,-12.8,1
21.2,8.5615,4.0495,0,-3.24,-12.8,0
24.2,8.3895,4.1252,0,-3.24,-12.8,1
27.2,8.5648,4.2141,0,-3.24,-12.8,0
30.2,8.5648,4.2141,0,-3.24,-12.8,0
33.2,8.5648,4.2141,0,-3.24,-12,1
36.2,8.4355,3.9569,0,-3.24,-12.8,1
39.2,8.4541,4.0002,0,-3.24,-12.8,1
42.2,8.4541,4.0002,0,-2.44,-12.4,1
45.2,8.3895,4.2927,0,-3.24,-12.8,0
48.2,8.3895,4.2927,0,-3.24,-12.8,1
51.2,8.4468,4.141,0,-2.84,-12.8,1
54.2,8.4705,4.0663,0,-2.84,-12.8,1
57.2,8.4705,4.0663,0,-2.84,-13.2,1
60.2,8.462,4.5513,0,-2.84,-12.4,1
63.2,8.462,4.5513,0,-2.44,-12.4,1
66.2,8.379,4.1427,0,-2.84,-12.4,1
69.2,8.379,4.1427,0,-2.84,-12.4,1
72.2,8.379,4.1427,0,-2.84,-12.4,1
75.2,8.379,4.1427,0,-2.84,-12.8,1
78.2,8.379,4.1427,0,-2.84,-12.4,1
81.2,8.379,4.1427,0,-2.84,-12.4,1
84.2,8.5762,4.1961,0,-2.84,-12.8,1
87.2,8.4672,3.9406,0,-2.84,-12.8,1
90.2,8.5157,3.9414,0,-2.84,-12.4,1
93.2,8.5109,3.7994,0,-3.24,-12.4,1
96.2,8.4236,4.0648,4.4409e-16,-2.44,-12.8,1
99.2,8.5707,4.0553,0,-2.44,-12.8,1
102.2,8.4029,4.2471,0,-2.84,-12.8,1
105.2,8.4029,4.2471,0,-2.44,-12.4,1
108.2,8.4029,4.2471,0,-2.44,-13.2,1
111.2,9.5566,4.9155,0,-4.44,-12.4,1
114.2,8.6096,4.8703,4.4409e-16,-2.44,-18.8,1
117.2,8.4502,4.2431,0,-2.44,-18.8,1
120.2,8.297,4.2483,0,-2.44,-18.8,1
123.2,8.5196,4.1735,0,-2.92,-18.72,1
126.2,8.5196,4.1735,0,-2.96,-19.88,1
129.2,8.5196,4.1735,0,-3,-19.84,1
132.2,8.5196,4.1735,0,-2.56,-19.88,1
135.2,8.5196,4.1735,0,-2.6,-19.84,1
138.2,8.4312,4.0403,0,-3.12,-18.52,1
141.2,8.4312,4.0403,0,-3,-18.64,1
144.2,8.4312,4.0403,0,-2.84,-18.8,0
147.2,8.4509,4.1118,0,-2.76,-18.48,1
150.2,8.7597,3.9327,0,-1.24,-18.8,1
153.2,11.315,1.7696,4.4409e-16,-0.04,-19.2,1
156.2,11.315,1.7696,4.4409e-16,1.56,-18.4,1
