0.2,8.4155,3.6726,0,3.24,-12.68,0
3.2,8.4417,3.0705,0,3.24,-12.68,0
6.2,8.4417,3.0705,0,3.24,-12.68,0
9.2,8.4417,3.0705,0,3.24,-12.68,0
12.2,8.4417,3.0705,0,3.24,-12.68,0
15.2,8.4417,3.0705,0,3.24,-12.68,0
18.2,8.4417,3.0705,0,3.24,-12.68,0
21.2,8.413,3.5452,0,3.24,-12.68,0
24.2,8.5,3.2511,0,3.24,-12.68,0
27.2,8.5,3.2511,0,3.24,-12.68,0
30.2,8.5,3.2511,0,3.24,-12.68,0
33.2,8.5,3.2511,0,3.24,-12.68,0
36.2,8.5,3.2511,0,3.24,-12.68,0
39.2,8.5,3.2511,0,3.24,-12.68,0
42.2,8.6192,3.3993,0,4.44,-12.48,1
45.2,8.5911,3.489,0,4.84,-11.8,1
48.2,8.5911,3.489,0,4.84,-11.24,1
51.2,8.5911,3.489,0,3.88,-12.8,1
54.2,8.4727,3.3762,0,3.08,-12.8,0
57.2,8.4727,3.3762,0,3.08,-12.8,0
60.2,8.4727,3.3762,0,3.08,-12.8,0
63.2,8.3742,3.2925,0,3.08,-12.8,0
66.2,8.26,2.9325,0,1.88,-12.8,0
69.2,8.26,2.9325,0,1.88,-12.8,0
72.2,8.26,2.9325,0,1.88,-12.8,0
75.2,8.26,2.9325,0,1.88,-12.8,0
78.2,8.26,2.9325,0,2.28,-12.8,1
81.2,8.2703,2.8394,0,0.68,-12.48,1
84.2,8.2649,2.7891,0,1.48,-12.2,1
87.2,8.4354,3.3613,0,2.92,-12.2,0
90.2,8.4354,3.3613,0,2.92,-12.2,0
93.2,8.4354,3.3613,0,2.92,-12.2,0
96.2,8.4354,3.3613,0,2.92,-12.2,0
99.2,8.4354,3.3613,0,2.92,-12.2,0
102.2,8.4354,3.3613,0,2.52,-12.2,0
105.2,8.2434,3.4671,0,2.92,-12.2,0
108.2,8.2434,3.4671,0,2.84,-12.24,0
111.2,8.2434,3.4671,0,2.76,-12.24,0
114.2,8.7779,3.7149,0,3.96,-12.4,0
117.2,8.9225,4.0017,0,2,0.16,1
120.2,8.185,5.2085,4.4409e-16,3.2,0.04,1
123.2,8.7278,3.8612,0,3.6,0.04,1
126.2,8.7278,3.8612,0,2.92,0.04,0
129.2,8.8009,3.8011,0,4.12,0.04,1
132.2,8.8293,3.8977,0,2.92,0.04,0
135.2,8.8293,3.8977,0,2.92,0.04,0
138.2,8.8293,3.8977,0,2.92,0.04,0
141.2,8.7989,3.7766,0,2.92,0.04,0
144.2,8.7989,3.7766,0,2.92,0.04,0
147.2,8.7989,3.7766,0,2.12,0.04,1
150.2,8.6427,3.3143,0,1.32,0.04,1
153.2,8.458,3.4234,0,2.92,0.04,0
156.2,8.458,3.4234,0,2.92,0.04,0
159.2,8.3869,3.6793,0,2.92,0.04,0
162.2,8.3869,3.6793,0,2.92,0.04,0
165.2,8.3869,3.6793,0,2.92,0.04,0
168.2,8.3133,3.566,0,2.92,0.04,0
171.2,8.3133,3.566,0,3.32,0.04,0
174.2,8.3133,3.566,0,3.08,0.04,0
177.2,8.3133,3.566,0,3.08,0.04,0
180.2,8.3203,3.4643,4.4409e-16,3.48,0.04,1
183.2,8.3203,3.4643,4.4409e-16,3.08,0.04,1
186.2,8.3628,3.5804,0,3.08,0.04,0
189.2,8.3849,3.6229,0,3.08,0.04,0
192.2,8.3849,3.6229,0,2.72,0.04,1
195.2,8.3849,3.6229,0,3.12,0.04,1
198.2,8.3849,3.6229,0,3.12,0.04,0
201.2,8.3849,3.6229,0,3.12,0.04,0
204.2,8.3849,3.6229,0,3.12,0.04,0
207.2,8.3849,3.6229,0,3.12,0.04,0
210.2,8.3849,3.6229,0,3.12,0.04,0
213.2,8.3849,3.6229,0,3.12,0.04,0
216.2,8.6032,3.1199,0,3.52,0.04,1
219.2,8.8914,3.6906,0,4.96,0.04,1
222.2,9.378,1.4706,0,5.36,0.04,1
225.2,9.4247,1.6295,0,6.52,0.04,1
228.2,8.511,3.2124,0,-3.12,0,1
231.2,8.2999,3.3905,-4.4409e-16,-3.52,0,0
234.2,8.7263,3.3576,0,-2.6,-0.52,1
237.2,9.5581,2.3125,0,-2.6,0.6,1
240.2,9.6062,2.5242,0,-2.88,0.68,1
243.2,8.5017,1.3305,0,-4.4,0.16,1
246.2,8.8013,1.6878,0,-5.6,0.16,1
249.2,8.532,3.6247,0,-3.08,0.08,1
252.2,8.1934,3.4415,0,-3.2,0.08,0
255.2,8.1948,3.4209,-4.4409e-16,-3.2,0.08,0
258.2,8.1948,3.4209,-4.4409e-16,-3.44,0.08,0
